,NUTS3_ID,NUTS1_NAME,NUTS2_NAME,NUTS3_NAME,POSTAL_CODE,CLASSIFICATION
3954,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,89155,IN
3955,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,89183,IN
3956,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,89185,IN
3957,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,89150,IN
3958,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,89611,IN
3959,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,89192,IN
3960,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,88481,IN
3961,DE146,Baden-Württemberg,Tübingen,Biberach,88451,PR
3962,DE146,Baden-Württemberg,Tübingen,Biberach,88487,PR
3963,DE146,Baden-Württemberg,Tübingen,Biberach,88524,PR
3964,DE146,Baden-Württemberg,Tübingen,Biberach,88447,PR
3965,DE147,Baden-Württemberg,Tübingen,Bodenseekreis,88709,IN
3966,DE147,Baden-Württemberg,Tübingen,Bodenseekreis,88719,IN
3967,DE148,Baden-Württemberg,Tübingen,Ravensburg,88317,PR
3968,DE148,Baden-Württemberg,Tübingen,Ravensburg,88326,PR
3969,DE148,Baden-Württemberg,Tübingen,Ravensburg,88287,PR
3970,DE149,Baden-Württemberg,Tübingen,Sigmaringen,88518,PR
3971,DE149,Baden-Württemberg,Tübingen,Sigmaringen,88512,PR
3972,DE21E,Bayern,Oberbayern,Landsberg a. Lech,86923,PR
3973,DE21E,Bayern,Oberbayern,Landsberg a. Lech,86937,PR
3974,DE21N,Bayern,Oberbayern,Weilheim-Schongau,86972,IN
3975,DE234,Bayern,Oberpfalz,Amberg-Sulzbach,91249,IN
3976,DE236,Bayern,Oberpfalz,Neumarkt i. d. OPf.,90602,PR
3977,DE246,Bayern,Oberfranken,"Bayreuth, Landkreis",91344,PR
3978,DE248,Bayern,Oberfranken,Forchheim,91338,IN
3979,DE248,Bayern,Oberfranken,Forchheim,91094,IN
3980,DE248,Bayern,Oberfranken,Forchheim,91286,IN
3981,DE248,Bayern,Oberfranken,Forchheim,91367,IN
3982,DE257,Bayern,Mittelfranken,Erlangen-Höchstadt,90542,PU
3983,DE257,Bayern,Mittelfranken,Erlangen-Höchstadt,91334,PU
3984,DE259,Bayern,Mittelfranken,Nürnberger Land,91245,PU
3985,DE25A,Bayern,Mittelfranken,Neustadt a. d. Aisch-Bad Windsheim,91438,PR
3986,DE25A,Bayern,Mittelfranken,Neustadt a. d. Aisch-Bad Windsheim,91413,PR
3987,DE274,Bayern,Schwaben,"Memmingen, Kreisfreie Stadt",87700,PR
3988,DE276,Bayern,Schwaben,"Augsburg, Landkreis",86872,IN
3989,DE277,Bayern,Schwaben,Dillingen a.d. Donau,89434,PR
3990,DE277,Bayern,Schwaben,Dillingen a.d. Donau,89423,PR
3991,DE277,Bayern,Schwaben,Dillingen a.d. Donau,89444,PR
3992,DE278,Bayern,Schwaben,Günzburg,89331,PR
3993,DE278,Bayern,Schwaben,Günzburg,89359,PR
3994,DE27A,Bayern,Schwaben,Lindau (Bodensee),88178,IN
3995,DE27A,Bayern,Schwaben,Lindau (Bodensee),88175,IN
3996,DE27A,Bayern,Schwaben,Lindau (Bodensee),88138,IN
3997,DE27A,Bayern,Schwaben,Lindau (Bodensee),88142,IN
3998,DE27C,Bayern,Schwaben,Unterallgäu,87734,PR
3999,DE27C,Bayern,Schwaben,Unterallgäu,87737,PR
4000,DE27C,Bayern,Schwaben,Unterallgäu,87730,PR
4001,DE27C,Bayern,Schwaben,Unterallgäu,87772,PR
4002,DE27C,Bayern,Schwaben,Unterallgäu,87773,PR
4003,DE27E,Bayern,Schwaben,Oberallgäu,87545,IN
4004,DE27E,Bayern,Schwaben,Oberallgäu,87471,IN
4005,DE27E,Bayern,Schwaben,Oberallgäu,87448,IN
4006,DE11C,Baden-Württemberg,Stuttgart,Heidenheim,89537,IN
4007,DE11C,Baden-Württemberg,Stuttgart,Heidenheim,89567,IN
4008,DE141,Baden-Württemberg,Tübingen,Reutlingen,88529,IN
4009,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,89179,IN
4010,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,89614,IN
4011,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,89617,IN
4012,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,89619,IN
4013,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,89134,IN
4014,DE146,Baden-Württemberg,Tübingen,Biberach,88480,PR
4015,DE146,Baden-Württemberg,Tübingen,Biberach,88427,PR
4016,DE146,Baden-Württemberg,Tübingen,Biberach,88430,PR
4017,DE27C,Bayern,Schwaben,Unterallgäu,87760,PR
4018,DE27C,Bayern,Schwaben,Unterallgäu,87769,PR
4019,DE27C,Bayern,Schwaben,Unterallgäu,87781,PR
4020,DE27C,Bayern,Schwaben,Unterallgäu,87782,PR
4021,DE27C,Bayern,Schwaben,Unterallgäu,86871,PR
4022,DE27C,Bayern,Schwaben,Unterallgäu,87784,PR
4023,DE27C,Bayern,Schwaben,Unterallgäu,86879,PR
4024,DE27C,Bayern,Schwaben,Unterallgäu,87785,PR
4025,DE27C,Bayern,Schwaben,Unterallgäu,87787,PR
4026,DE27E,Bayern,Schwaben,Oberallgäu,87538,IN
4027,DE27E,Bayern,Schwaben,Oberallgäu,87466,IN
4028,DE27E,Bayern,Schwaben,Oberallgäu,87477,IN
4029,DE11C,Baden-Württemberg,Stuttgart,Heidenheim,89168,IN
4030,DE11C,Baden-Württemberg,Stuttgart,Heidenheim,89555,IN
4031,DE137,Baden-Württemberg,Freiburg,Tuttlingen,88637,IN
4032,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,89176,IN
4033,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,89177,IN
4034,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,89186,IN
4035,DE146,Baden-Württemberg,Tübingen,Biberach,88527,PR
4036,DE146,Baden-Württemberg,Tübingen,Biberach,88433,PR
4037,DE147,Baden-Württemberg,Tübingen,Bodenseekreis,88699,IN
4038,DE147,Baden-Württemberg,Tübingen,Bodenseekreis,88046,IN
4039,DE147,Baden-Württemberg,Tübingen,Bodenseekreis,88048,IN
4040,DE147,Baden-Württemberg,Tübingen,Bodenseekreis,88086,IN
4041,DE267,Bayern,Unterfranken,Haßberge,97496,PR
4042,DE269,Bayern,Unterfranken,Miltenberg,97909,IN
4043,DE26A,Bayern,Unterfranken,Main-Spessart,97834,PR
4044,DE26A,Bayern,Unterfranken,Main-Spessart,97833,PR
4045,DE26A,Bayern,Unterfranken,Main-Spessart,97782,PR
4046,DE26A,Bayern,Unterfranken,Main-Spessart,97855,PR
4047,DE26B,Bayern,Unterfranken,"Schweinfurt, Landkreis",97516,IN
4048,DE26B,Bayern,Unterfranken,"Schweinfurt, Landkreis",97535,IN
4049,DE26C,Bayern,Unterfranken,"Würzburg, Landkreis",97239,IN
4050,DE26C,Bayern,Unterfranken,"Würzburg, Landkreis",97243,IN
4051,DE26C,Bayern,Unterfranken,"Würzburg, Landkreis",97230,IN
4052,DE26C,Bayern,Unterfranken,"Würzburg, Landkreis",97253,IN
4053,DE26C,Bayern,Unterfranken,"Würzburg, Landkreis",97256,IN
4054,DE26C,Bayern,Unterfranken,"Würzburg, Landkreis",97268,IN
4055,DE26C,Bayern,Unterfranken,"Würzburg, Landkreis",97277,IN
4056,DE26C,Bayern,Unterfranken,"Würzburg, Landkreis",97285,IN
4057,DE26C,Bayern,Unterfranken,"Würzburg, Landkreis",97228,IN
4058,DE237,Bayern,Oberpfalz,Neustadt a. d. Waldnaab,95519,PR
4059,DE23A,Bayern,Oberpfalz,Tirschenreuth,95676,PR
4060,DE245,Bayern,Oberfranken,"Bamberg, Landkreis",96155,IN
4061,DE245,Bayern,Oberfranken,"Bamberg, Landkreis",96173,IN
4062,DE245,Bayern,Oberfranken,"Bamberg, Landkreis",96110,IN
4063,DE245,Bayern,Oberfranken,"Bamberg, Landkreis",96132,IN
4064,DE246,Bayern,Oberfranken,"Bayreuth, Landkreis",95491,PR
4065,DE246,Bayern,Oberfranken,"Bayreuth, Landkreis",95488,PR
4066,DE246,Bayern,Oberfranken,"Bayreuth, Landkreis",95517,PR
4067,DE246,Bayern,Oberfranken,"Bayreuth, Landkreis",95497,PR
4068,DE246,Bayern,Oberfranken,"Bayreuth, Landkreis",95694,PR
4069,DE247,Bayern,Oberfranken,"Coburg, Landkreis",96253,IN
4070,DE24A,Bayern,Oberfranken,Kronach,96346,PR
4071,DE24B,Bayern,Oberfranken,Kulmbach,95359,PR
4072,DE24B,Bayern,Oberfranken,Kulmbach,95509,PR
4073,DE24C,Bayern,Oberfranken,Lichtenfels,96272,IN
4074,DE24D,Bayern,Oberfranken,Wunsiedel i. Fichtelgebirge,95706,PR
4075,DE257,Bayern,Mittelfranken,Erlangen-Höchstadt,96193,PU
4076,DE265,Bayern,Unterfranken,Bad Kissingen,97786,PR
4077,DE266,Bayern,Unterfranken,Rhön-Grabfeld,97616,PR
4078,DE266,Bayern,Unterfranken,Rhön-Grabfeld,97618,PR
4079,DE266,Bayern,Unterfranken,Rhön-Grabfeld,97528,PR
4080,DE406,Brandenburg,Brandenburg,Dahme-Spreewald,15711,IN
4081,DE406,Brandenburg,Brandenburg,Dahme-Spreewald,15712,IN
4082,DE406,Brandenburg,Brandenburg,Dahme-Spreewald,15713,IN
4083,DE406,Brandenburg,Brandenburg,Dahme-Spreewald,15732,IN
4084,DE409,Brandenburg,Brandenburg,Märkisch-Oderland,15326,IN
4085,DE40C,Brandenburg,Brandenburg,Oder-Spree,15526,IN
4086,DE40C,Brandenburg,Brandenburg,Oder-Spree,15537,IN
4088,DEA13,Nordrhein-Westfalen,Düsseldorf,"Essen, Kreisfreie Stadt",45307,PU
4089,DEA13,Nordrhein-Westfalen,Düsseldorf,"Essen, Kreisfreie Stadt",45309,PU
4090,DEA13,Nordrhein-Westfalen,Düsseldorf,"Essen, Kreisfreie Stadt",45326,PU
4091,DEA18,Nordrhein-Westfalen,Düsseldorf,"Remscheid, Kreisfreie Stadt",42853,PU
4092,DEA18,Nordrhein-Westfalen,Düsseldorf,"Remscheid, Kreisfreie Stadt",42855,PU
4093,DEA18,Nordrhein-Westfalen,Düsseldorf,"Remscheid, Kreisfreie Stadt",42857,PU
4094,DEA18,Nordrhein-Westfalen,Düsseldorf,"Remscheid, Kreisfreie Stadt",42859,PU
4095,DEA18,Nordrhein-Westfalen,Düsseldorf,"Remscheid, Kreisfreie Stadt",42897,PU
4096,DEA18,Nordrhein-Westfalen,Düsseldorf,"Remscheid, Kreisfreie Stadt",42899,PU
4097,DEA1C,Nordrhein-Westfalen,Düsseldorf,Mettmann,40764,PU
4098,DEA1C,Nordrhein-Westfalen,Düsseldorf,Mettmann,40789,PU
4099,DEA1D,Nordrhein-Westfalen,Düsseldorf,Rhein-Kreis Neuss,41539,PU
4100,DEA1D,Nordrhein-Westfalen,Düsseldorf,Rhein-Kreis Neuss,41540,PU
4101,DEA1D,Nordrhein-Westfalen,Düsseldorf,Rhein-Kreis Neuss,41541,PU
4102,DEA1D,Nordrhein-Westfalen,Düsseldorf,Rhein-Kreis Neuss,41542,PU
4103,DEA1D,Nordrhein-Westfalen,Düsseldorf,Rhein-Kreis Neuss,41352,PU
4104,DEA26,Nordrhein-Westfalen,Köln,Düren,52396,IN
4105,DEA26,Nordrhein-Westfalen,Köln,Düren,52399,IN
4106,DEA27,Nordrhein-Westfalen,Köln,Rhein-Erft-Kreis,50321,PU
4107,DEA27,Nordrhein-Westfalen,Köln,Rhein-Erft-Kreis,50259,PU
4108,DEA2A,Nordrhein-Westfalen,Köln,Oberbergischer Kreis,42477,PU
4109,DEA2B,Nordrhein-Westfalen,Köln,Rheinisch-Bergischer Kreis,51503,PU
4110,DEA32,Nordrhein-Westfalen,Münster,"Gelsenkirchen, Kreisfreie Stadt",45879,PU
4111,DEA32,Nordrhein-Westfalen,Münster,"Gelsenkirchen, Kreisfreie Stadt",45881,PU
4112,DEA32,Nordrhein-Westfalen,Münster,"Gelsenkirchen, Kreisfreie Stadt",45883,PU
4113,DEA32,Nordrhein-Westfalen,Münster,"Gelsenkirchen, Kreisfreie Stadt",45884,PU
4114,DEA32,Nordrhein-Westfalen,Münster,"Gelsenkirchen, Kreisfreie Stadt",45886,PU
4115,DEA32,Nordrhein-Westfalen,Münster,"Gelsenkirchen, Kreisfreie Stadt",45888,PU
4116,DEA34,Nordrhein-Westfalen,Münster,Borken,48619,IN
4117,DEA36,Nordrhein-Westfalen,Münster,Recklinghausen,45768,PU
4118,DEA36,Nordrhein-Westfalen,Münster,Recklinghausen,45770,PU
4119,DEA36,Nordrhein-Westfalen,Münster,Recklinghausen,45772,PU
4120,DEA37,Nordrhein-Westfalen,Münster,Steinfurt,49536,IN
4121,DEA42,Nordrhein-Westfalen,Detmold,Gütersloh,33449,IN
4122,DEA42,Nordrhein-Westfalen,Detmold,Gütersloh,33824,IN
4123,DEA43,Nordrhein-Westfalen,Detmold,Herford,32602,PU
4124,DEA44,Nordrhein-Westfalen,Detmold,Höxter,37696,PR
4125,DEA44,Nordrhein-Westfalen,Detmold,Höxter,34439,PR
4126,DEA45,Nordrhein-Westfalen,Detmold,Lippe,32832,IN
4127,DEA45,Nordrhein-Westfalen,Detmold,Lippe,32694,IN
4128,DEA45,Nordrhein-Westfalen,Detmold,Lippe,32676,IN
4129,DEA46,Nordrhein-Westfalen,Detmold,Minden-Lübbecke,32339,IN
4130,DEA47,Nordrhein-Westfalen,Detmold,Paderborn,33175,IN
4131,DEA47,Nordrhein-Westfalen,Detmold,Paderborn,33142,IN
4132,DEA56,Nordrhein-Westfalen,Arnsberg,Ennepe-Ruhr-Kreis,58300,PU
4133,DEA5B,Nordrhein-Westfalen,Arnsberg,Soest,59494,IN
4134,DEA5C,Nordrhein-Westfalen,Arnsberg,Unna,44532,PU
4135,DEA5C,Nordrhein-Westfalen,Arnsberg,Unna,44536,PU
4136,DE409,Brandenburg,Brandenburg,Märkisch-Oderland,16259,IN
4137,DE40B,Brandenburg,Brandenburg,Oberspreewald-Lausitz,03205,IN
4138,DE40G,Brandenburg,Brandenburg,Spree-Neiße,03197,IN
4139,DE40G,Brandenburg,Brandenburg,Spree-Neiße,03096,IN
4140,DE40H,Brandenburg,Brandenburg,Teltow-Fläming,15837,PR
4141,DE40H,Brandenburg,Brandenburg,Teltow-Fläming,15827,PR
4142,DE40H,Brandenburg,Brandenburg,Teltow-Fläming,15831,PR
4143,DE40H,Brandenburg,Brandenburg,Teltow-Fläming,15834,PR
4144,DE40H,Brandenburg,Brandenburg,Teltow-Fläming,15806,PR
4145,DE40I,Brandenburg,Brandenburg,Uckermark,16303,PR
4146,DEF0F,Schleswig-Holstein,Schleswig-Holstein,Stormarn,22952,IN
4147,DEF0F,Schleswig-Holstein,Schleswig-Holstein,Stormarn,22964,IN
4148,DE932,Niedersachsen,Lüneburg,Cuxhaven,21782,IN
4149,DE933,Niedersachsen,Lüneburg,Harburg,21629,IN
4150,DE933,Niedersachsen,Lüneburg,Harburg,21259,IN
4151,DE933,Niedersachsen,Lüneburg,Harburg,21395,IN
4152,DE933,Niedersachsen,Lüneburg,Harburg,21261,IN
4153,DE933,Niedersachsen,Lüneburg,Harburg,21445,IN
4154,DE935,Niedersachsen,Lüneburg,"Lüneburg, Landkreis",21400,IN
4155,DE935,Niedersachsen,Lüneburg,"Lüneburg, Landkreis",21391,IN
4156,DE939,Niedersachsen,Lüneburg,Stade,21726,IN
4157,DE404,Brandenburg,Brandenburg,"Potsdam, Kreisfreie Stadt",14461,IN
4172,DEE08,Sachsen-Anhalt,Sachsen-Anhalt,Burgenland (D),06679,PR
4173,DEE08,Sachsen-Anhalt,Sachsen-Anhalt,Burgenland (D),06638,PR
4174,DEE0A,Sachsen-Anhalt,Sachsen-Anhalt,Mansfeld-Südharz,06333,PR
4175,DEE0A,Sachsen-Anhalt,Sachsen-Anhalt,Mansfeld-Südharz,06311,PR
4176,DEE0A,Sachsen-Anhalt,Sachsen-Anhalt,Mansfeld-Südharz,06308,PR
4177,DEE0B,Sachsen-Anhalt,Sachsen-Anhalt,Saalekreis,06198,IN
4178,DEE0C,Sachsen-Anhalt,Sachsen-Anhalt,Salzland,06449,IN
4179,DEE0C,Sachsen-Anhalt,Sachsen-Anhalt,Salzland,06456,IN
4180,DEE0C,Sachsen-Anhalt,Sachsen-Anhalt,Salzland,06420,IN
4181,DEE0E,Sachsen-Anhalt,Sachsen-Anhalt,Wittenberg,06868,IN
4182,DEE0E,Sachsen-Anhalt,Sachsen-Anhalt,Wittenberg,06869,IN
4183,DEE0E,Sachsen-Anhalt,Sachsen-Anhalt,Wittenberg,06917,IN
4184,DEE0E,Sachsen-Anhalt,Sachsen-Anhalt,Wittenberg,06926,IN
4185,DEE0E,Sachsen-Anhalt,Sachsen-Anhalt,Wittenberg,06928,IN
4186,DE721,Hessen,Gießen,"Gießen, Landkreis",35390,IN
4187,DE721,Hessen,Gießen,"Gießen, Landkreis",35392,IN
4188,DE721,Hessen,Gießen,"Gießen, Landkreis",35394,IN
4189,DE721,Hessen,Gießen,"Gießen, Landkreis",35396,IN
4190,DE722,Hessen,Gießen,Lahn-Dill-Kreis,35614,IN
4191,DE723,Hessen,Gießen,Limburg-Weilburg,35792,IN
4192,DE724,Hessen,Gießen,Marburg-Biedenkopf,35274,IN
4193,DE725,Hessen,Gießen,Vogelsbergkreis,36329,PR
4194,DE725,Hessen,Gießen,Vogelsbergkreis,35327,PR
4195,DE732,Hessen,Kassel,Fulda,36160,PR
4196,DE732,Hessen,Kassel,Fulda,36124,PR
4197,DE732,Hessen,Kassel,Fulda,36167,PR
4198,DE733,Hessen,Kassel,Hersfeld-Rotenburg,36217,PR
4199,DE734,Hessen,Kassel,"Kassel, Landkreis",34311,IN
4200,DE735,Hessen,Kassel,Schwalm-Eder-Kreis,34281,PR
4201,DE735,Hessen,Kassel,Schwalm-Eder-Kreis,34576,PR
4202,DE735,Hessen,Kassel,Schwalm-Eder-Kreis,34626,PR
4203,DE735,Hessen,Kassel,Schwalm-Eder-Kreis,34633,PR
4204,DE735,Hessen,Kassel,Schwalm-Eder-Kreis,34286,PR
4205,DE736,Hessen,Kassel,Waldeck-Frankenberg,34508,PR
4206,DE737,Hessen,Kassel,Werra-Meißner-Kreis,37213,PR
4207,DE737,Hessen,Kassel,Werra-Meißner-Kreis,37214,PR
4208,DE737,Hessen,Kassel,Werra-Meißner-Kreis,37215,PR
4209,DE737,Hessen,Kassel,Werra-Meißner-Kreis,37216,PR
4210,DE737,Hessen,Kassel,Werra-Meißner-Kreis,37217,PR
4211,DE737,Hessen,Kassel,Werra-Meißner-Kreis,37218,PR
4212,DEE0C,Sachsen-Anhalt,Sachsen-Anhalt,Salzland,39221,IN
4213,DEE0C,Sachsen-Anhalt,Sachsen-Anhalt,Salzland,39217,IN
4214,DEE0C,Sachsen-Anhalt,Sachsen-Anhalt,Salzland,39218,IN
4216,DE929,Niedersachsen,Hannover,Region Hannover,30823,PU
4217,DE929,Niedersachsen,Hannover,Region Hannover,30826,PU
4218,DE929,Niedersachsen,Hannover,Region Hannover,30827,PU
4219,DEB12,Rheinland-Pfalz,Koblenz,Ahrweiler,56653,IN
4220,DEB13,Rheinland-Pfalz,Koblenz,Altenkirchen (Westerwald),57583,IN
4221,DEB14,Rheinland-Pfalz,Koblenz,Bad Kreuznach,55543,IN
4222,DEB14,Rheinland-Pfalz,Koblenz,Bad Kreuznach,55545,IN
4223,DEB14,Rheinland-Pfalz,Koblenz,Bad Kreuznach,55583,IN
4224,DEB14,Rheinland-Pfalz,Koblenz,Bad Kreuznach,55627,IN
4225,DEB15,Rheinland-Pfalz,Koblenz,Birkenfeld,55758,PR
4231,DEB17,Rheinland-Pfalz,Koblenz,Mayen-Koblenz,56736,IN
4232,DEB17,Rheinland-Pfalz,Koblenz,Mayen-Koblenz,56637,IN
4233,DEB17,Rheinland-Pfalz,Koblenz,Mayen-Koblenz,56648,IN
4234,DEB17,Rheinland-Pfalz,Koblenz,Mayen-Koblenz,56182,IN
4235,DEB18,Rheinland-Pfalz,Koblenz,Neuwied,56269,IN
4236,DEB18,Rheinland-Pfalz,Koblenz,Neuwied,53579,IN
4237,DEB18,Rheinland-Pfalz,Koblenz,Neuwied,56316,IN
4238,DEB18,Rheinland-Pfalz,Koblenz,Neuwied,53619,IN
4239,DEB18,Rheinland-Pfalz,Koblenz,Neuwied,56598,IN
4242,DEB1A,Rheinland-Pfalz,Koblenz,Rhein-Lahn-Kreis,56368,IN
4243,DEB1A,Rheinland-Pfalz,Koblenz,Rhein-Lahn-Kreis,56379,IN
4244,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,56337,PR
4245,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,56203,PR
4246,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,56271,PR
4247,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,56237,PR
4248,DEB22,Rheinland-Pfalz,Trier,Bernkastel-Wittlich,54484,PR
4249,DEB22,Rheinland-Pfalz,Trier,Bernkastel-Wittlich,54486,PR
4250,DEB22,Rheinland-Pfalz,Trier,Bernkastel-Wittlich,54531,PR
4251,DEB22,Rheinland-Pfalz,Trier,Bernkastel-Wittlich,54497,PR
4252,DEB23,Rheinland-Pfalz,Trier,Bitburg-Prüm,54617,PR
4253,DEB23,Rheinland-Pfalz,Trier,Bitburg-Prüm,54649,PR
4254,DEB24,Rheinland-Pfalz,Trier,Daun,54587,PR
4255,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,54318,IN
4256,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,54349,IN
4257,DEB3B,Rheinland-Pfalz,Rheinhessen-Pfalz,Alzey-Worms,55239,PR
4258,DEB3J,Rheinland-Pfalz,Rheinhessen-Pfalz,Mainz-Bingen,55424,PU
4259,DEE06,Sachsen-Anhalt,Sachsen-Anhalt,Jerichower Land,39307,PR
4260,DE711,Hessen,Darmstadt,"Darmstadt, Kreisfreie Stadt",64283,PU
4261,DE711,Hessen,Darmstadt,"Darmstadt, Kreisfreie Stadt",64285,PU
4262,DE711,Hessen,Darmstadt,"Darmstadt, Kreisfreie Stadt",64287,PU
4263,DE711,Hessen,Darmstadt,"Darmstadt, Kreisfreie Stadt",64289,PU
4264,DE711,Hessen,Darmstadt,"Darmstadt, Kreisfreie Stadt",64291,PU
4265,DE711,Hessen,Darmstadt,"Darmstadt, Kreisfreie Stadt",64293,PU
4266,DE711,Hessen,Darmstadt,"Darmstadt, Kreisfreie Stadt",64295,PU
4267,DE711,Hessen,Darmstadt,"Darmstadt, Kreisfreie Stadt",64297,PU
4268,DE715,Hessen,Darmstadt,Bergstraße,64686,PU
4269,DE716,Hessen,Darmstadt,Darmstadt-Dieburg,64807,PU
4270,DE716,Hessen,Darmstadt,Darmstadt-Dieburg,64859,PU
4271,DE716,Hessen,Darmstadt,Darmstadt-Dieburg,64846,PU
4272,DE717,Hessen,Darmstadt,Groß-Gerau,64584,PU
4273,DE719,Hessen,Darmstadt,Main-Kinzig-Kreis,63584,IN
4274,DE719,Hessen,Darmstadt,Main-Kinzig-Kreis,63546,IN
4275,DE719,Hessen,Darmstadt,Main-Kinzig-Kreis,63637,IN
4276,DE719,Hessen,Darmstadt,Main-Kinzig-Kreis,63505,IN
4277,DE719,Hessen,Darmstadt,Main-Kinzig-Kreis,63517,IN
4278,DE71A,Hessen,Darmstadt,Main-Taunus-Kreis,65239,PU
4279,DE71A,Hessen,Darmstadt,Main-Taunus-Kreis,65835,PU
4280,DE71B,Hessen,Darmstadt,Odenwaldkreis,64753,PR
4281,DE71C,Hessen,Darmstadt,"Offenbach, Landkreis",63329,PU
4282,DE71C,Hessen,Darmstadt,"Offenbach, Landkreis",63263,PU
4283,DE71D,Hessen,Darmstadt,Rheingau-Taunus-Kreis,65321,PU
4284,DE71D,Hessen,Darmstadt,Rheingau-Taunus-Kreis,65527,PU
4285,DE112,Baden-Württemberg,Stuttgart,Böblingen,71065,PU
4286,DE112,Baden-Württemberg,Stuttgart,Böblingen,71067,PU
4287,DE112,Baden-Württemberg,Stuttgart,Böblingen,71069,PU
4288,DE113,Baden-Württemberg,Stuttgart,Esslingen,72655,PU
4289,DE113,Baden-Württemberg,Stuttgart,Esslingen,72658,PU
4290,DE113,Baden-Württemberg,Stuttgart,Esslingen,73230,PU
4291,DE113,Baden-Württemberg,Stuttgart,Esslingen,73275,PU
4292,DE113,Baden-Württemberg,Stuttgart,Esslingen,73277,PU
4293,DE114,Baden-Württemberg,Stuttgart,Göppingen,73104,IN
4294,DE114,Baden-Württemberg,Stuttgart,Göppingen,73326,IN
4295,DE114,Baden-Württemberg,Stuttgart,Göppingen,73072,IN
4296,DE114,Baden-Württemberg,Stuttgart,Göppingen,73105,IN
4297,DE114,Baden-Württemberg,Stuttgart,Göppingen,73033,IN
4298,DE114,Baden-Württemberg,Stuttgart,Göppingen,73035,IN
4299,DE114,Baden-Württemberg,Stuttgart,Göppingen,73037,IN
4300,DE114,Baden-Württemberg,Stuttgart,Göppingen,73092,IN
4301,DE114,Baden-Württemberg,Stuttgart,Göppingen,73329,IN
4302,DE114,Baden-Württemberg,Stuttgart,Göppingen,73084,IN
4303,DE115,Baden-Württemberg,Stuttgart,Ludwigsburg,74391,PU
4304,DE115,Baden-Württemberg,Stuttgart,Ludwigsburg,74369,PU
4305,DE115,Baden-Württemberg,Stuttgart,Ludwigsburg,71634,PU
4306,DE115,Baden-Württemberg,Stuttgart,Ludwigsburg,71636,PU
4307,DE115,Baden-Württemberg,Stuttgart,Ludwigsburg,71638,PU
4308,DE115,Baden-Württemberg,Stuttgart,Ludwigsburg,71640,PU
4309,DE115,Baden-Württemberg,Stuttgart,Ludwigsburg,71642,PU
4310,DE116,Baden-Württemberg,Stuttgart,Rems-Murr-Kreis,71577,PU
4311,DE116,Baden-Württemberg,Stuttgart,Rems-Murr-Kreis,71404,PU
4312,DE116,Baden-Württemberg,Stuttgart,Rems-Murr-Kreis,71397,PU
4313,DE116,Baden-Württemberg,Stuttgart,Rems-Murr-Kreis,73614,PU
4314,DE116,Baden-Württemberg,Stuttgart,Rems-Murr-Kreis,73663,PU
4315,DE118,Baden-Württemberg,Stuttgart,"Heilbronn, Landkreis",74206,IN
4316,DE118,Baden-Württemberg,Stuttgart,"Heilbronn, Landkreis",74363,IN
4317,DE118,Baden-Württemberg,Stuttgart,"Heilbronn, Landkreis",74360,IN
4318,DE118,Baden-Württemberg,Stuttgart,"Heilbronn, Landkreis",74199,IN
4319,DE119,Baden-Württemberg,Stuttgart,Hohenlohekreis,74673,IN
4320,DE11A,Baden-Württemberg,Stuttgart,Schwäbisch Hall,74426,PR
4321,DE11A,Baden-Württemberg,Stuttgart,Schwäbisch Hall,74582,PR
4322,DE11A,Baden-Württemberg,Stuttgart,Schwäbisch Hall,74544,PR
4323,DE11A,Baden-Württemberg,Stuttgart,Schwäbisch Hall,74545,PR
4324,DE11B,Baden-Württemberg,Stuttgart,Main-Tauber-Kreis,74744,PR
4325,DE11D,Baden-Württemberg,Stuttgart,Ostalbkreis,73547,IN
4326,DE217,Bayern,Oberbayern,Dachau,85254,PR
4327,DE218,Bayern,Oberbayern,Ebersberg,85664,IN
4328,DE218,Bayern,Oberbayern,Ebersberg,85570,IN
4329,DE218,Bayern,Oberbayern,Ebersberg,85604,IN
4330,DE219,Bayern,Oberbayern,Eichstätt,85114,IN
